id,nombre,edad,direcciones,semestre,promedio,materias,numInscripcion
1,Gabriel Ana Reza Romero,21,Av. Aguascalientes Sur N° 402,septimo semestre,8.294501,Lenguajes Formales y Automatas , Sistema de Comunicaciones , Calculo y Geometria Analitica , Ingenieria de Software , Sistemas Distribuciones,87764.13
351,Gabriel Vargas Valdez,21,Emiliano Zapata No 7,septimo semestre,7.8000154,Estructura de Datos y Aalgoritmos II , Algebra , Algebra Lineal , Administracion de Proyectos de Software , Seguridad informatica,34150.918
352,Cecilia Gael Fernández Pardo,18,Jose Ma. Castorena No. 84,primer semestre,8.585022,Fundamentos de Fisica , Inteligencia Artificial , Calculo Vectorial , Analisis Numerico , Diseña Digital Moderno,9960.764
353,Araceli Maria Reza Campos,18,Jose Maria Castorena 470 Colonia San Jose De Los Cedros,primer semestre,8.332923,Calculo Vectorial , Administracion de Proyectos de Software , Ecuacion Diferenciales , Probabilidad , Lenguajes Formales y Automatas,19636.064
354,Gloria Ximena Millán Romero,20,Av. Tamaulipas 3000,quinto semestre,7.7249537,Diseña Digital Moderno , Ingenieria de Software , Mecanica , Optativa de Ciencias Sociales y Humanidades , Sistema de Comunicaciones,19634.744
355,Emiliano Millán Román,20,Insurgentes Norte No. 131,quinto semestre,8.626296,Sistemas Distribuciones , Fundamentos de Programacion , Algebra , Estructura y Programacion de Computadoras , Fundamentos de Sistemas Embebidos,308562.12
356,Gael Angel Arenas León,20,Jose Maria Izazaga N° 1151 Local A-Pb. Centro,quinto semestre,6.785658,Computacion Grafica e Interaccion Humano-Computadora , Organizacion y Arquitectura de Computadoras , Fundamentos de Sistemas Embebidos , Computacion Grafica Avanzada , Inteligencia Artificial,61399.695
357,Alejandra Matias Román López,18,Santa Maria La Redonda N° 250. Guerrero,primer semestre,8.0020895,Estructura de Datos y Aalgoritmos I , Calculo y Geometria Analitica , Robots Movilies , Recursos y Necesidades de Mexico , Diseña Digital Moderno,52224.836
358,Maria Guadalupe Peñaloza Flores,22,Balderas N° 33 Centro,noveno semestre,7.2616673,Optativa de Ciencias Sociales y Humanidades , Optativa de Ciencias Sociales y Humanidades , Ingenieria de Software , Mecanica , Calculo y Geometria Analitica,3087.7395
359,Héctor Carmona Rojas,22,Mosqueta N° 174 Guerrero,noveno semestre,5.334925,Etica Profesional , Optativa de Ciencias Sociales y Humanidades , Computacion Grafica Avanzada , Seguridad informatica , Redes de Datos Seguras,15450.317
360,Valeria Ximena Rodríguez Esquivel,21,Doctor Marquez N° 40 Doctores,septimo semestre,7.1417875,Fundamentos de Fisica , Inteligencia Artificial , Fundamentos de Estadistica , Introduccion a la Economia , Fundamentos de Sistemas Embebidos,7153.0464
361,David Daniel Rueda Esquivel,21,Marte N° 106 Guerrero,septimo semestre,6.3077836,Programacion Orientada a Objetos , Ecuacion Diferenciales , Robots Movilies , Sistema de Comunicaciones , Analisis Numerico,57443.633
362,Clara Enciso Marín,21,Cinco De Febrero N° 317 Obrera,septimo semestre,8.961621,Sistema de Comunicaciones , Diseño Digital VLSI , Redes de Datos Seguras , Introduccion a la Economia , Ingenieria de Software,22983.146
363,Esteban Ibáñez Ibáñez,20,Allende N° 45. Centro,quinto semestre,9.15204,Seguridad informatica , Sistemas Distribuciones , Base de Datos , Cultura y Comunicacion , Mecanica,4502.1035
364,Ángela Karla Marín Pardo,19,Peralvillo N° 50 Morelos,tercer semestre,5.7181115,Microcomputadoras , Seguridad informatica , Organizacion y Arquitectura de Computadoras , Estructura de Datos y Aalgoritmos I , Algebra,3925.591
365,Elena Juan Peralta Román,19,Dr. Navarro N° 210 Doctores,tercer semestre,9.942863,Inteligencia Artificial , Cultura y Comunicacion , Base de Datos , Analisis Numerico , Ingenieria de Software,273150.06
366,Diego Vargas Flores,19,Ricardo Flores Magon N° 523 Santa Ma La Ribera,tercer semestre,6.5008097,Probabilidad , Inteligencia Artificial , Lenguajes Formales y Automatas , Redaccion y Exposicion de Temas de Ingenieria , Redes de Datos Seguras,6339.571
367,Sebastian Araceli Díaz Reyes,21,Calzada Vallejo N° 128 San Simon Tolnahuac,septimo semestre,7.705572,Quimica , Estructuras Discretas , Programacion Orientada a Objetos , Mecanica , Estructura de Datos y Aalgoritmos II,13062.459
368,Ignacio León Peñaloza,21,Calzada De Guadalupe N° 136 Peralvillo,septimo semestre,8.73852,Administracion de Proyectos de Software , Electricidad y Magnetismo , Finanza en la Ingenieria en Computacion , Programacion Orientada a Objetos , Organizacion y Arquitectura de Computadoras,64645.887
369,Esteban Fuentes Rodríguez,22,Ribera De San Cosme N° 137 Santa Ma La Ribera,noveno semestre,6.7418284,Compiladores , Sistema de Comunicaciones , Fundamentos de Estadistica , Calculo y Geometria Analitica , Matematicas Avanzadas,77618.48
370,Guadalupe Sebastian Galindo Ibáñez,22,Eje Central Lázaro Cárdenas Niño Perdido N° 303,noveno semestre,9.47267,Optativa de Ciencias Sociales y Humanidades , Fundamentos de Fisica , Administracion de Proyectos de Software , Inteligencia Artificial , Mecanica,116659.55
371,Fernanda Hernández Romero,19,Calle Etzatlan N.25 Colonia Popular Rastro Delegación Venustiano Carranza,tercer semestre,8.706676,Diseño Digital VLSI , Programacion Orientada a Objetos , Computacion Grafica e Interaccion Humano-Computadora , Fundamentos de Estadistica , Ingenieria de Software,7789.3657
372,Santiago Román Peñaloza,22,Venturina #354,noveno semestre,9.050186,Computo Movil , Redaccion y Exposicion de Temas de Ingenieria , Lenguajes Formales y Automatas , Recursos y Necesidades de Mexico , Sistemas Operativos,91139.266
373,Jacqueline Lemus Carmona,22,Av. León De Los Aldama N° 227 San Felipe De Jesús,noveno semestre,5.058193,Computo Movil , Organizacion y Arquitectura de Computadoras , Estructura de Datos y Aalgoritmos II , Señales y Sistemas , Recursos y Necesidades de Mexico,34677.95
374,Araceli Martínez Rodríguez,21,Cabo Buena Esperanza N° 340 Ampliacion Gabriel Hernandez,septimo semestre,7.07889,Algebra Lineal , Finanza en la Ingenieria en Computacion , Estructura y Programacion de Computadoras , Fundamentos de Programacion , Sistemas Distribuciones,179256.94
375,Sebastian Maldonado Romero,19,Dario Fernandez N°74 Palmatitla,tercer semestre,6.561142,Introduccion a la Economia , Administracion de Proyectos de Software , Matematicas Avanzadas , Diseño Digital VLSI , Organizacion y Arquitectura de Computadoras,151106.98
376,Laura Juárez López,22,Calzada San Juan De Aragon N° 259 San Juan Y Ansar Granjas Modernas,noveno semestre,7.407305,Sistemas Operativos , Analisis Numerico , Estructura de Datos y Aalgoritmos I , Señales y Sistemas , Fundamentos de Programacion,120348.11
377,Carlos Alejandra Gil Corona,20,Av. Huitzilihuitl N° 247 Santa Isabel Tola,quinto semestre,5.554288,Optativa de Ciencias Sociales y Humanidades , Seguridad informatica , Administracion de Proyectos de Software , Microcomputadoras , Sistema de Comunicaciones,7862.1416
378,Sebastian Sebastian Lemus Sosa,22,Calzada Vallejo N° 1801 San Jose De La Escalera,noveno semestre,6.2785406,Introduccion a la Economia , Finanza en la Ingenieria en Computacion , Estructura de Datos y Aalgoritmos I , Sistema de Comunicaciones , Matematicas Avanzadas,13147.333
379,Antonio Nava Rojas,18,Calle 1A Cerrada De Lazaro Cardenas Lote B Cuautepec De Madero Barrio Bajo,primer semestre,8.688158,Calculo Vectorial , Quimica , Optativa de Campo de Profundizacion , Computo Movil , Fundamentos de Fisica,30708.977
380,Héctor Victoria Carmona Rodríguez,21,Enriqueta N° 144 Bondojito,septimo semestre,5.664311,Diseña Digital Moderno , Algebra , Diseña Digital Moderno , Estructura de Datos y Aalgoritmos I , Mecanica,6465.153
381,Cristina Guadalupe Hernández Córdova,22,Prolongacion Escuadron 201 N° 200 Ticoman,noveno semestre,7.805807,Redaccion y Exposicion de Temas de Ingenieria , Etica Profesional , Calculo y Geometria Analitica , Sistemas Operativos , Estructuras Discretas,196814.83
382,Araceli González Peralta,20,Av. Juventino Rosas N° 852 Valle De Madero,quinto semestre,7.110346,Fundamentos de Estadistica , Cultura y Comunicacion , Compiladores , Administracion de Proyectos de Software , Algebra Lineal,20137.41
383,Jose Maria Esquivel González,18,Calzada Vallejo N° 1149 Local 843 Letra 2 La Patera,primer semestre,9.573742,Sistemas Operativos , Redes de Datos Seguras , Ingenieria de Software , Compiladores , Ecuacion Diferenciales,136193.2
384,Elena Emiliano Gil Rueda,21,Calz. De Guadalupe No. 431,septimo semestre,5.218432,Dispositivos Electronicos , Fundamentos de Programacion , Probabilidad , Sistemas Distribuciones , Optativa de Ciencias Sociales y Humanidades,24524.648
385,Eduardo Reyes Delgado,18,Poniente 140 N° 267 Residencial Vallejo,primer semestre,5.3734655,Probabilidad , Ingenieria de Software , Matematicas Avanzadas , Ingenieria de Software , Calculo Integral,32109.695
386,Sebastian Romero Toledo,22,Av. Juventino Rosas N° 38 Jorge Negrete,noveno semestre,9.152967,Probabilidad , Estructura de Datos y Aalgoritmos II , Etica Profesional , Sistema de Comunicaciones , Electricidad y Magnetismo,61772.016
387,Antonio Emiliano Hernández Pardo,20,Av. Francisco Villa N° 175 Cuautepec El Alto,quinto semestre,6.836197,Robots Movilies , Estructura de Datos y Aalgoritmos II , Optativa de Campo de Profundizacion , Estructuras Discretas , Redes de Datos Seguras,95717.09
388,Maria Mimbrera Rodríguez,19,Av. Centenario N° 1960 Enre Las Calles Cuauhtemoc Santiago Atzacoalco,tercer semestre,5.2914085,Estructura de Datos y Aalgoritmos I , Ecuacion Diferenciales , Fundamentos de Programacion , Introduccion a la Economia , Algebra,170957.22
389,Maria Rodríguez López,20,Martin Carrera N° 226 Martin Carrera,quinto semestre,9.244095,Etica Profesional , Redes de Datos Seguras , Quimica , Quimica , Calculo Vectorial,17439.86
390,Diego Reyes Lemus,19,Av. Luis Espinoza No. 160,tercer semestre,9.338131,Estructura de Datos y Aalgoritmos I , Algebra , Quimica , Programacion Orientada a Objetos , Administracion de Proyectos de Software,47104.97
391,Renata Maldonado Arenas,21,Miguel Othon De Mendizabal Ote. 343,septimo semestre,9.830946,Analisis Numerico , Computacion Grafica Avanzada , Matematicas Avanzadas , Ecuacion Diferenciales , Calculo y Geometria Analitica,7498.0493
392,Mateo Corona Castillejos,21,Calzada De Guadalupe 431 Colonia Guadalupe Tepeyac,septimo semestre,6.890233,Señales y Sistemas , Estructura de Datos y Aalgoritmos II , Computacion Grafica Avanzada , Probabilidad , Microcomputadoras,8359.868
393,Ximena Miguel Fernández Reyes,20,Av. Instituto Politecnico Nacional 1787 Colonia Lindavista,quinto semestre,5.79354,Calculo y Geometria Analitica , Recursos y Necesidades de Mexico , Organizacion y Arquitectura de Computadoras , Computacion Grafica e Interaccion Humano-Computadora , Estructuras Discretas,117203.875
394,Ignacio Iván Reyes Rojas,21,Calzada San Juan De Aragón No. 516,septimo semestre,7.581435,Calculo y Geometria Analitica , Estructuras Discretas , Etica Profesional , Computacion Grafica e Interaccion Humano-Computadora , Compiladores,28582.633
395,Cecilia Felipe Vargas Rueda,20,Av. Ferrocarril Hidalgo No. 431,quinto semestre,7.5720673,Quimica , Probabilidad , Compiladores , Estructura de Datos y Aalgoritmos II , Administracion de Proyectos de Software,2427.274
396,Esteban Emiliano Campos Rojas,18,Othón De Mendizabal 343 Colonia Nueva Industrial Vallejo,primer semestre,9.536747,Recursos y Necesidades de Mexico , Fundamentos de Estadistica , Mecanica , Base de Datos , Algebra,93919.53
397,Sebastian Juan Reza Peralta,21,Av. Luis Espinosa 160 Colonia Acueducto De Madero,septimo semestre,6.673674,Dispositivos Electronicos , Calculo Integral , Calculo y Geometria Analitica , Diseño Digital VLSI , Programacion Orientada a Objetos,13393.081
398,Ignacio Enciso Flores,22,Cerrada El 20 De Agosto De 2010,noveno semestre,7.9456983,Probabilidad , Computacion Grafica e Interaccion Humano-Computadora , Redaccion y Exposicion de Temas de Ingenieria , Finanza en la Ingenieria en Computacion , Fundamentos de Fisica,14110.547
399,Jorge Peñaloza Peralta,20,Guadalupe Victoria No. 1 Tlalpan Centro D.F,quinto semestre,8.997883,Optativa de Ciencias Sociales y Humanidades , Fundamentos de Sistemas Embebidos , Electricidad y Magnetismo , Estructura de Datos y Aalgoritmos I , Probabilidad,415749.47
400,Valentina Araceli Rojas Díaz,18,Calle 6 N° 350 Pantitlan,primer semestre,9.105943,Optativa de Campo de Profundizacion , Fundamentos de Estadistica , Administracion de Proyectos de Software , Fundamentos de Fisica , Administracion de Redes,79344.9
401,Elena Ibáñez Fuentes,21,Centeno N° 823 Granjas México,septimo semestre,9.275905,Microcomputadoras , Cultura y Comunicacion , Sistemas Operativos , Administracion de Redes , Optativa de Ciencias Sociales y Humanidades,169541.97
402,Esteban Martínez Román,21,Plutarco Elias Calles N° 397 Santa Anita,septimo semestre,9.301678,Quimica , Recursos y Necesidades de Mexico , Fundamentos de Fisica , Organizacion y Arquitectura de Computadoras , Etica Profesional,43427.414
403,Felipe García Corona,20,Av. Guadalupe N° 41 Pantitlan,quinto semestre,9.857958,Administracion de Redes , Mecanica , Calculo y Geometria Analitica , Ingenieria de Software , Estructura y Programacion de Computadoras,64035.574
404,Leonardo León Rojas,21,Ignacio Zaragoza N° 1075 Agrícola Oriental,septimo semestre,6.3628144,Organizacion y Arquitectura de Computadoras , Base de Datos , Programacion Orientada a Objetos , Administracion de Proyectos de Software , Recursos y Necesidades de Mexico,48094.727
405,Clara Jose Valdez Hernández,22,Azucar N° 145 Granjas México,noveno semestre,7.6734924,Compiladores , Introduccion a la Economia , Robots Movilies , Seguridad informatica , Estructura de Datos y Aalgoritmos II,48146.047
406,Gabriel Rojas García,19,Andres Molina Enriquez N° 349 Barrio San Pedro,tercer semestre,5.7010083,Finanza en la Ingenieria en Computacion , Calculo Vectorial , Fundamentos de Fisica , Etica Profesional , Seguridad informatica,9481.135
407,Felipe Carlos Guadarrama Marín,20,Congreso De La Unión N° 84 Santa Anita,quinto semestre,6.7488327,Programacion Orientada a Objetos , Estructura de Datos y Aalgoritmos I , Ingenieria de Software , Recursos y Necesidades de Mexico , Introduccion a la Economia,36290.004
408,Diego Cristina Delgado Córdova,18,Av. Vergel N° 224 Presidentes De México,primer semestre,7.0375957,Compiladores , Redaccion y Exposicion de Temas de Ingenieria , Administracion de Proyectos de Software , Probabilidad , Organizacion y Arquitectura de Computadoras,77285.3
409,Diego Vargas León,20,Av Canal Rio Churubusco 1635 Colonia Central De Abasto,quinto semestre,5.1950345,Ingenieria de Software , Ecuacion Diferenciales , Etica Profesional , Fundamentos de Sistemas Embebidos , Fundamentos de Estadistica,20624.084
410,Ignacio Alejandra Flores Galindo,19,Calzada Ermita Iztapalapa N° 2771 Santa Cruz Meyehualco,tercer semestre,7.9262066,Administracion de Proyectos de Software , Dispositivos Electronicos , Cultura y Comunicacion , Fundamentos de Programacion , Introduccion a la Economia,28885.191
411,Jorge Reyes Peralta,18,Av. Tlahuac N° 250 Santa Isabel Industrial,primer semestre,5.0758443,Redaccion y Exposicion de Temas de Ingenieria , Fundamentos de Sistemas Embebidos , Finanza en la Ingenieria en Computacion , Estructura de Datos y Aalgoritmos I , Computacion Grafica e Interaccion Humano-Computadora,8333.5625
412,Guadalupe Valdez Reza,20,Calzada Ermita Iztapalapa N° 2320 Constitucion De 1917,quinto semestre,5.529236,Fundamentos de Fisica , Recursos y Necesidades de Mexico , Diseño Digital VLSI , Optativa de Campo de Profundizacion , Programacion Orientada a Objetos,62672.992
413,Jacqueline Ignacio Valdez Romero,22,Calzada Ignacio Zaragoza N° 3030 Ampliacion Santa Martha,noveno semestre,6.031462,Compiladores , Ecuacion Diferenciales , Electricidad y Magnetismo , Computo Movil , Sistema de Comunicaciones,9188.169
414,Araceli Laura Castillejos Romero,20,Guadalupe Victoria N° 115 Santa Cruz Meyehualco,quinto semestre,8.932577,Fundamentos de Fisica , Estructura de Datos y Aalgoritmos II , Probabilidad , Fundamentos de Estadistica , Introduccion a la Economia,5438.3794
415,Cristina Victoria Peñaloza Gil,22,Av. Texcoco N° 1535 Santa Martha Acatitla,noveno semestre,8.968379,Computacion Grafica Avanzada , Seguridad informatica , Computo Movil , Base de Datos , Algebra Lineal,12681.082
416,Santiago Pardo Rojas,18,Av. 11 N° 39 San Juan Xalpa,primer semestre,5.5769525,Fundamentos de Sistemas Embebidos , Estructura de Datos y Aalgoritmos II , Calculo Vectorial , Fundamentos de Estadistica , Fundamentos de Estadistica,40850.277
417,Miguel Ximena Jasso Sosa,20,Av. Canal De Tezontle No. 1520,quinto semestre,9.528883,Seguridad informatica , Sistemas Operativos , Calculo Integral , Estructura de Datos y Aalgoritmos I , Computacion Grafica Avanzada,99104.1
418,Ángela Rodríguez Maldonado,18,Jose Maria Morelos Y Pavon N° 27 Santa Maria Aztahuacan,primer semestre,7.1468735,Probabilidad , Sistemas Distribuciones , Organizacion y Arquitectura de Computadoras , Estructuras Discretas , Mecanica,28666.484
419,Alejandra Renata Ibáñez Esquivel,21,Jeus Maria Carrion N° 35 Santa Martha Acatitla,septimo semestre,7.425897,Base de Datos , Sistema de Comunicaciones , Electricidad y Magnetismo , Computo Movil , Sistemas Distribuciones,6911.9126
420,Héctor Cristina Castillejos Reza,19,Luis Hidalgo Monroy N° 573 San Miguel,tercer semestre,7.48971,Calculo Vectorial , Optativa de Ciencias Sociales y Humanidades , Inteligencia Artificial , Introduccion a la Economia , Organizacion y Arquitectura de Computadoras,25713.957
421,Hugo Flores Gil,19,Prolongacion Mina N°49 El Manto,tercer semestre,7.069626,Programacion Orientada a Objetos , Ingenieria de Software , Sistemas Operativos , Señales y Sistemas , Quimica,30377.973
422,Laura Héctor Córdova Peñaloza,20,Calzada La Viga N° 1150 Apatlaco,quinto semestre,7.837549,Fundamentos de Programacion , Diseña Digital Moderno , Electricidad y Magnetismo , Microcomputadoras , Lenguajes Formales y Automatas,20925.584
423,Felipe Carlos Corona Esquivel,19,Av. 11 N° 32 El Vergel,tercer semestre,7.2220774,Computo Movil , Ingenieria de Software , Base de Datos , Robots Movilies , Redaccion y Exposicion de Temas de Ingenieria,25276.549
424,Alejandra Reza Galindo,22,Av. México N° 36 Paraje Zacatepec,noveno semestre,7.773457,Organizacion y Arquitectura de Computadoras , Computo Movil , Microcomputadoras , Finanza en la Ingenieria en Computacion , Administracion de Proyectos de Software,12202.623
425,Leonardo Sosa Flores,21,Sasatras N° 105 Santiago Acahualtepec,septimo semestre,7.693818,Computacion Grafica e Interaccion Humano-Computadora , Calculo y Geometria Analitica , Computacion Grafica Avanzada , Optativa de Campo de Profundizacion , Estructura y Programacion de Computadoras,5239.7637
426,Karla Enciso Díaz,20,Eje 3 Oriente N° 543 Culhuacan,quinto semestre,9.021455,Señales y Sistemas , Optativa de Campo de Profundizacion , Administracion de Redes , Estructura de Datos y Aalgoritmos II , Computo Movil,12565.624
427,Ximena Pardo Lemus,19,Xochiquetzal N° 15 Ricardo Flores Magon Ampliacion,tercer semestre,9.3444195,Cultura y Comunicacion , Diseño Digital VLSI , Etica Profesional , Ingenieria de Software , Fundamentos de Programacion,8567.015
428,Matias García Rojas,18,Villa Feliche N° 16 Carlos Hank Gonzalez,primer semestre,8.245984,Cultura y Comunicacion , Sistema de Comunicaciones , Señales y Sistemas , Seguridad informatica , Organizacion y Arquitectura de Computadoras,26013.004
429,Miguel Sofia Reza Rojas,20,Av. Jalisco N° 15 Santa Maria Aztahuacan,quinto semestre,9.863852,Optativa de Campo de Profundizacion , Estructura y Programacion de Computadoras , Calculo y Geometria Analitica , Etica Profesional , Robots Movilies,14349.186
430,Carlos Esteban Marín García,22,Lucio Banco Mz 19 Lt 2-A La Hera,noveno semestre,9.621804,Organizacion y Arquitectura de Computadoras , Estructura y Programacion de Computadoras , Computacion Grafica e Interaccion Humano-Computadora , Dispositivos Electronicos , Microcomputadoras,8420.488
431,Jose Reyes Esquivel,21,Tragafuegos N° 94 Y 96 Barrio San Antonio,septimo semestre,6.9966583,Diseño Digital VLSI , Quimica , Lenguajes Formales y Automatas , Sistemas Distribuciones , Probabilidad,11503.939
432,Iván Arenas Rojas,21,Av Tláhuac 5662 Colonia San Lorenzo Tezonco,septimo semestre,7.9792256,Computacion Grafica e Interaccion Humano-Computadora , Sistema de Comunicaciones , Fundamentos de Fisica , Ingenieria de Software , Algebra Lineal,3714.9534
433,Angel Hugo Juárez Díaz,18,Av. Ermita Iztapalapa # 875,primer semestre,8.024076,Fundamentos de Fisica , Ingenieria de Software , Seguridad informatica , Organizacion y Arquitectura de Computadoras , Señales y Sistemas,30587.246
434,Cristina Marín Rojas,18,Av Canal Del Tezontle 1520 Colonia Alfonso Ortiz Tirado,primer semestre,8.842279,Computacion Grafica e Interaccion Humano-Computadora , Administracion de Proyectos de Software , Microcomputadoras , Fundamentos de Sistemas Embebidos , Cultura y Comunicacion,41157.613
435,Esteban Leonardo Ferreira Rojas,19,Av. Ermita Iztapalapa 2039 Colonia Los Angeles,tercer semestre,9.441318,Fundamentos de Estadistica , Computacion Grafica e Interaccion Humano-Computadora , Diseño Digital VLSI , Computacion Grafica Avanzada , Fundamentos de Fisica,17784.943
436,Camila Ignacio Corona Rodríguez,21,Calzada Ignacio Zaragoza No. 1385,septimo semestre,7.658862,Quimica , Introduccion a la Economia , Inteligencia Artificial , Administracion de Redes , Probabilidad,7831.8945
437,Renata Ignacio Gil González,20,Av. Canal De Tezontle No. 1520,quinto semestre,8.85806,Etica Profesional , Computacion Grafica Avanzada , Seguridad informatica , Inteligencia Artificial , Redaccion y Exposicion de Temas de Ingenieria,78001.516
438,Matias Flores Nava,18,Calz. Ermita Iztapalapa No. 3409,primer semestre,6.9720936,Ingenieria de Software , Algebra Lineal , Recursos y Necesidades de Mexico , Optativa de Ciencias Sociales y Humanidades , Optativa de Ciencias Sociales y Humanidades,61664.234
439,Cecilia Jose González Rojas,21,Calz. La Viga #136 Colonia Lorenzo Boturini Del. Venustiano Carranza D.F.,septimo semestre,7.2097654,Sistema de Comunicaciones , Sistemas Operativos , Organizacion y Arquitectura de Computadoras , Recursos y Necesidades de Mexico , Circuitos Electricos,41942.984
440,Sofia Pérez Castillejos,22,Calzada De La Virgen No. 2990 Colonia Uctm Culhuacan,noveno semestre,7.2010674,Etica Profesional , Ingenieria de Software , Microcomputadoras , Computo Movil , Algebra Lineal,154742.31
441,Cristina Renata Galindo Pérez,18,Av Tlahuac #4421 Iztapalapa Lomas Estrella 2A Sección,primer semestre,8.395763,Estructura de Datos y Aalgoritmos I , Redes de Datos Seguras , Computacion Grafica Avanzada , Estructuras Discretas , Finanza en la Ingenieria en Computacion,29759.896
442,David Jose Rueda Pérez,20,Alonso Corona Del Rosal N° 116 El Tanque,quinto semestre,9.086877,Fundamentos de Sistemas Embebidos , Calculo y Geometria Analitica , Introduccion a la Economia , Robots Movilies , Estructura de Datos y Aalgoritmos II,21861.88
443,Victoria Ibáñez Carmona,22,Jose Moreno Salido N° 18 Barranca Seca,noveno semestre,5.4571,Administracion de Redes , Seguridad informatica , Estructura y Programacion de Computadoras , Calculo y Geometria Analitica , Lenguajes Formales y Automatas,158544.25
444,Gabriel Gael Díaz León,20,Mariano Escobedo #145 Anahuac Miguel Hidalgo D.F.,quinto semestre,8.716235,Algebra Lineal , Señales y Sistemas , Redes de Datos Seguras , Robots Movilies , Introduccion a la Economia,60099.035
445,Diego Ángela Rodríguez Juárez,21,Laguna De Guzman N° 108 Anahuac,septimo semestre,7.372981,Estructura y Programacion de Computadoras , Sistemas Operativos , Fundamentos de Programacion , Diseño Digital VLSI , Computo Movil,11660.961
446,Cecilia Lemus López,18,Golfo De Aden N° 30 Tacuba,primer semestre,9.36021,Señales y Sistemas , Base de Datos , Lenguajes Formales y Automatas , Analisis Numerico , Optativa de Campo de Profundizacion,8132.1577
447,Carlos Maria León Pérez,21,Calzada México-Tacuba N° 417 Popotla,septimo semestre,8.489218,Lenguajes Formales y Automatas , Robots Movilies , Diseña Digital Moderno , Mecanica , Electricidad y Magnetismo,125073.805
448,Antonio Juárez Reyes,22,Av. Observatorio N° 224 Observatorio,noveno semestre,8.159536,Computo Movil , Organizacion y Arquitectura de Computadoras , Cultura y Comunicacion , Computacion Grafica e Interaccion Humano-Computadora , Administracion de Redes,20379.7
449,Felipe Andrés Martínez De los Santos,21,Mar Mediterraneo N° 68 Tacuba,septimo semestre,8.495373,Ecuacion Diferenciales , Probabilidad , Fundamentos de Fisica , Lenguajes Formales y Automatas , Fundamentos de Estadistica,33462.684
450,Cristina Emiliano Hernández Maldonado,20,Calzada Legaria N° 442 Deportiva Pensil,quinto semestre,9.950665,Mecanica , Calculo y Geometria Analitica , Administracion de Redes , Inteligencia Artificial , Administracion de Redes,40316.863
451,Carlos Fuentes Juárez,19,Boulevard Manuel Avila Camacho No. 491,tercer semestre,9.739409,Organizacion y Arquitectura de Computadoras , Sistemas Operativos , Electricidad y Magnetismo , Introduccion a la Economia , Fundamentos de Sistemas Embebidos,11405.514
452,Gerardo Reza Gil,22,Blvd. Manuel Avila Camacho 487 Colonia Periodistas,noveno semestre,5.258152,Computacion Grafica e Interaccion Humano-Computadora , Computacion Grafica e Interaccion Humano-Computadora , Mecanica , Fundamentos de Programacion , Matematicas Avanzadas,3161.7344
453,Cristina Fernanda Córdova Rojas,21,Avenida Observatorio 13 Colonia Tacubaya,septimo semestre,5.5094495,Calculo y Geometria Analitica , Administracion de Proyectos de Software , Lenguajes Formales y Automatas , Fundamentos de Sistemas Embebidos , Calculo Vectorial,15406.631
454,Ángela Flores Marín,20,Calzada Mexico Tacuba 644 Colonia Tacuba,quinto semestre,9.679188,Organizacion y Arquitectura de Computadoras , Matematicas Avanzadas , Administracion de Redes , Lenguajes Formales y Automatas , Calculo y Geometria Analitica,11553.618
455,Valentina Clara León León,22,Boulevard Manuel Avila Camacho No. 631,noveno semestre,7.721813,Fundamentos de Estadistica , Organizacion y Arquitectura de Computadoras , Diseña Digital Moderno , Lenguajes Formales y Automatas , Lenguajes Formales y Automatas,24501.545
456,Ximena Guadalupe Lara Delgado,21,Ejercito Nacional No. 559,septimo semestre,7.5550146,Estructura de Datos y Aalgoritmos I , Estructuras Discretas , Calculo Vectorial , Señales y Sistemas , Redaccion y Exposicion de Temas de Ingenieria,33032.66
457,Maria Sosa Enciso,19,Av. Observatorio #457,tercer semestre,5.232844,Administracion de Proyectos de Software , Optativa de Campo de Profundizacion , Estructura de Datos y Aalgoritmos I , Algebra Lineal , Electricidad y Magnetismo,27452.443
458,Jacqueline Santiago Esquivel López,20,Calz. I. Zaragoza #1172,quinto semestre,8.961665,Etica Profesional , Diseña Digital Moderno , Cultura y Comunicacion , Electricidad y Magnetismo , Diseña Digital Moderno,20089.459
459,Alejandra Maria Gil Toledo,18,Av. Rio Churubusco # 1130,primer semestre,9.73909,Matematicas Avanzadas , Finanza en la Ingenieria en Computacion , Computacion Grafica Avanzada , Etica Profesional , Computacion Grafica e Interaccion Humano-Computadora,38819.492
460,Sofia Jorge Reza Hernández,21,Av. Jose Loreto Favela N. 55,septimo semestre,5.658917,Seguridad informatica , Computo Movil , Sistema de Comunicaciones , Etica Profesional , Fundamentos de Programacion,25877.176
461,Hugo López Ferreira,18,Serapio Rendon #117 San Rafael Cuauhtemoc D.F.,primer semestre,9.9462185,Fundamentos de Programacion , Calculo y Geometria Analitica , Recursos y Necesidades de Mexico , Fundamentos de Programacion , Etica Profesional,31397.033
462,Jacqueline Martínez Vargas,20,Camino Real A Toluca # 644 Colonia Cuevitas Delegación Alvaro Obregon D.F.,quinto semestre,8.711533,Computo Movil , Sistema de Comunicaciones , Robots Movilies , Microcomputadoras , Computo Movil,25292.693
463,Valeria Esteban Díaz Lara,19,Av. Sta Lucia # 185,tercer semestre,6.371649,Lenguajes Formales y Automatas , Analisis Numerico , Estructura y Programacion de Computadoras , Estructuras Discretas , Fundamentos de Programacion,16679.338
